Order ID,Date,Product,Category,Region,Sales Revenue,Profit
ORD004304,2024-12-23,Bookshelf,Furniture,South,2382.43,600.03
ORD004305,2025-12-21,Laptop,Electronics,North,1271.12,135.55
ORD004306,2025-09-26,Refrigerator,Appliances,Central,1290.93,415.67
ORD004307,2023-06-23,Mixer,Appliances,East,4815.35,1653.86
ORD004308,2025-06-30,Pen,Office Supplies,North,2538.64,438.2
ORD004309,2025-11-27,Cabinet,Furniture,East,3728.2,254.18
ORD004310,2025-01-05,Printer,Electronics,Central,3522.52,505.88
ORD004311,2024-01-17,Vacuum,Appliances,South,357.49,46.5
ORD004312,2023-11-27,Desk,Furniture,Central,2468.47,837.73
ORD004313,2024-06-05,Bookshelf,Furniture,South,1679.52,469.38
ORD004314,2024-11-05,Microwave,Appliances,Central,4761.68,487.09
ORD004315,2024-01-10,Microwave,Appliances,Central,2831.21,848.08
ORD004316,2023-08-19,Pen,Office Supplies,North,1070.15,157.8
ORD004317,2025-10-03,Smartphone,Electronics,Central,1104.84,98.51
ORD004318,2025-01-12,Tablet,Electronics,Central,1214.59,407.56
ORD004319,2025-12-09,Desk,Furniture,South,251.97,75.28
ORD004320,2025-08-18,Microwave,Appliances,North,567.61,39.3
ORD004321,2024-02-04,Tablet,Electronics,Central,2440.52,759.18
ORD004322,2023-05-02,Smartphone,Electronics,East,4610.27,693.29
ORD004323,2025-12-15,Refrigerator,Appliances,South,4138.05,829.09
ORD004324,2023-10-14,Refrigerator,Appliances,West,215.7,18.43
ORD004325,2023-06-05,Sofa,Furniture,South,761.23,114.81
ORD004326,2024-07-19,Mixer,Appliances,South,2066.92,537.34
ORD004327,2025-03-15,Monitor,Electronics,South,3724.31,383.32
ORD004328,2025-04-27,Mixer,Appliances,Central,284.04,46.51
ORD004329,2023-07-03,Vacuum,Appliances,South,4038.79,1157.88
ORD004330,2023-09-02,Paper,Office Supplies,South,4922.14,729.19
ORD004331,2025-06-25,Refrigerator,Appliances,Central,361.4,49.36
ORD004332,2025-08-07,Notebook,Office Supplies,South,3092.41,865.04
ORD004333,2023-04-09,Air Purifier,Appliances,Central,2481.49,340.69
ORD004334,2025-06-22,Stapler,Office Supplies,East,3521.69,728.7
ORD004335,2024-11-29,Pen,Office Supplies,North,2546.01,675.88
ORD004336,2024-05-07,Tablet,Electronics,West,4953.48,759.16
ORD004337,2023-04-11,Cabinet,Furniture,Central,2450.33,399.4
ORD004338,2024-03-15,Chair,Furniture,West,4687.56,718.87
ORD004339,2024-02-13,Paper,Office Supplies,Central,2735.99,248.98
ORD004340,2025-02-08,Stapler,Office Supplies,West,595.88,142.07
ORD004341,2025-07-07,Chair,Furniture,South,2717.39,360.67
ORD004342,2025-02-16,Mixer,Appliances,North,2654.63,574.9
ORD004343,2025-01-23,Vacuum,Appliances,West,2708.79,367.64
ORD004344,2025-03-21,Pen,Office Supplies,West,2079.4,343.56
ORD004345,2025-10-03,Desk,Furniture,Central,260.97,28.79
ORD004346,2025-04-02,Tablet,Electronics,West,1246.88,78.12
ORD004347,2025-03-02,Folder,Office Supplies,East,1378.36,396.46
ORD004348,2023-03-26,Refrigerator,Appliances,West,1638.89,142.55
ORD004349,2023-10-21,Microwave,Appliances,North,1797.21,378.67
ORD004350,2023-07-08,Desk,Furniture,South,2771.57,873.22
ORD004351,2025-02-01,Refrigerator,Appliances,Central,4288.05,1461.58
ORD004352,2023-10-26,Bookshelf,Furniture,North,4353.34,441.38
ORD004353,2025-08-13,Stapler,Office Supplies,South,1722.42,108.38
ORD004354,2025-06-09,Stapler,Office Supplies,Central,1077.47,358.26
ORD004355,2025-05-06,Vacuum,Appliances,North,3159.1,839.03
ORD004356,2025-03-13,Bookshelf,Furniture,West,3892.05,1030.49
ORD004357,2024-10-27,Microwave,Appliances,East,4047.35,439.4
ORD004358,2025-10-04,Paper,Office Supplies,Central,3837.17,362.45
ORD004359,2024-07-18,Tablet,Electronics,North,2320.39,703.8
ORD004360,2023-11-28,Paper,Office Supplies,North,2591.44,323.85
ORD004361,2025-07-31,Chair,Furniture,West,4537.33,1142.82
ORD004362,2023-12-29,Paper,Office Supplies,Central,1757.32,145.23
ORD004363,2025-05-06,Laptop,Electronics,East,2120.57,431.43
ORD004364,2024-01-11,Mixer,Appliances,East,3646.84,328.64
ORD004365,2025-03-20,Printer,Electronics,South,1836.66,194.38
ORD004366,2025-03-29,Desk,Furniture,Central,1410,478.06
ORD004367,2024-04-13,Paper,Office Supplies,West,468.77,93.08
ORD004368,2023-02-19,Folder,Office Supplies,East,911.3,157.21
ORD004369,2024-01-01,Microwave,Appliances,South,3820.94,950.12
ORD004370,2024-07-27,Cabinet,Furniture,West,3125.57,725.64
ORD004371,2024-07-23,Notebook,Office Supplies,South,2187.33,526.91
ORD004372,2023-12-08,Sofa,Furniture,East,2388.49,802.59
ORD004373,2024-09-27,Smartphone,Electronics,West,3840.64,242.45
ORD004374,2023-02-18,Smartphone,Electronics,North,871.65,65.69
ORD004375,2024-08-17,Cabinet,Furniture,South,2175.38,647.95
ORD004376,2023-07-19,Paper,Office Supplies,West,4548.95,668.57
ORD004377,2024-12-10,Laptop,Electronics,Central,244.08,14.13
ORD004378,2023-04-11,Stapler,Office Supplies,North,3738.72,1002.45
ORD004379,2024-11-22,Smartphone,Electronics,Central,2888.81,420.21
ORD004380,2023-03-11,Folder,Office Supplies,North,3170.39,466.67
ORD004381,2024-05-20,Bookshelf,Furniture,North,4876.51,607.5
ORD004382,2024-08-21,Printer,Electronics,North,4186.48,1359.99
ORD004383,2025-04-05,Monitor,Electronics,Central,1678.58,118.57
ORD004384,2024-02-05,Bookshelf,Furniture,West,2383.13,676
ORD004385,2023-08-03,Vacuum,Appliances,South,1315.87,126.58
ORD004386,2024-04-09,Sofa,Furniture,Central,1689.19,317.3
ORD004387,2025-03-19,Pen,Office Supplies,East,2160.65,568.36
ORD004388,2023-11-14,Tablet,Electronics,West,62.83,9.7
ORD004389,2025-08-16,Monitor,Electronics,North,4323.18,1391.48
ORD004390,2024-11-15,Notebook,Office Supplies,South,3707.4,1009.74
ORD004391,2024-07-17,Bookshelf,Furniture,South,3976.22,1349.64
ORD004392,2023-09-15,Smartphone,Electronics,East,1860.38,499.56
ORD004393,2024-01-24,Folder,Office Supplies,West,1101.93,365.77
ORD004394,2024-10-04,Cabinet,Furniture,East,3751.61,895.71
ORD004395,2024-05-01,Air Purifier,Appliances,North,4458.46,1400.85
ORD004396,2023-05-21,Desk,Furniture,North,997.09,284.61
ORD004397,2025-04-01,Pen,Office Supplies,North,1558.77,446.87
ORD004398,2024-12-04,Smartphone,Electronics,East,2338.9,373.86
ORD004399,2023-12-16,Pen,Office Supplies,Central,4425.39,1546.17
ORD004400,2025-06-06,Tablet,Electronics,East,1200.53,220.22
ORD004401,2024-06-29,Mixer,Appliances,Central,3447.37,1179.32
ORD004402,2023-07-30,Smartphone,Electronics,Central,1667.18,379.29
ORD004403,2023-10-14,Notebook,Office Supplies,Central,4523.45,592.77
ORD004404,2025-02-02,Sofa,Furniture,West,2152.02,668.74
ORD004405,2023-03-25,Desk,Furniture,Central,1907.5,389.3
ORD004406,2025-07-13,Refrigerator,Appliances,North,1446.51,221.8
ORD004407,2025-05-08,Smartphone,Electronics,East,2304.27,307.57
ORD004408,2025-11-05,Tablet,Electronics,Central,3740.62,1255.17
ORD004409,2023-11-27,Notebook,Office Supplies,East,4776.21,316.16
ORD004410,2023-05-25,Chair,Furniture,East,4508.71,504.56
ORD004411,2023-06-08,Desk,Furniture,Central,1404.11,106.16
ORD004412,2023-03-23,Stapler,Office Supplies,North,577.12,145.12
ORD004413,2025-03-27,Smartphone,Electronics,West,1880.85,118.98
ORD004414,2024-12-20,Laptop,Electronics,West,739.54,41.36
ORD004415,2023-09-28,Microwave,Appliances,Central,4914.57,1091.92
ORD004416,2023-10-12,Notebook,Office Supplies,Central,3640.72,739.58
ORD004417,2023-12-31,Desk,Furniture,South,447.59,45.97
ORD004418,2023-10-23,Desk,Furniture,North,3416.2,885.15
ORD004419,2024-06-16,Sofa,Furniture,East,4471.55,1346.39
ORD004420,2023-06-29,Notebook,Office Supplies,West,2949.05,205
ORD004421,2025-01-05,Sofa,Furniture,West,677.09,130.23
ORD004422,2024-09-14,Bookshelf,Furniture,South,3967.38,321.72
ORD004423,2025-07-14,Air Purifier,Appliances,Central,2077.8,714.57
ORD004424,2024-01-09,Pen,Office Supplies,West,3806.49,1189.6
ORD004425,2023-09-17,Mixer,Appliances,Central,92.68,27.89
ORD004426,2025-02-17,Desk,Furniture,North,4065.48,550.35
ORD004427,2023-05-15,Smartphone,Electronics,West,3468.8,373.31
ORD004428,2024-04-15,Microwave,Appliances,North,2123.96,358.24
ORD004429,2023-09-15,Stapler,Office Supplies,East,2699.09,779.14
ORD004430,2024-11-24,Stapler,Office Supplies,South,3672.13,291.74
ORD004431,2024-07-28,Stapler,Office Supplies,West,528.9,115.04
ORD004432,2025-04-18,Chair,Furniture,North,220.88,62.41
ORD004433,2024-10-20,Notebook,Office Supplies,North,3012.74,260.36
ORD004434,2024-05-16,Folder,Office Supplies,South,1070.83,334.2
ORD004435,2025-03-03,Stapler,Office Supplies,North,985.85,80.22
ORD004436,2023-03-27,Smartphone,Electronics,East,4088.06,1138.9
ORD004437,2023-01-26,Bookshelf,Furniture,West,3175.43,422.27
ORD004438,2024-11-15,Stapler,Office Supplies,West,4360.99,262.54
ORD004439,2024-01-26,Microwave,Appliances,North,1439.68,432.4
ORD004440,2025-09-10,Mixer,Appliances,Central,2139.91,441.04
ORD004441,2025-07-09,Desk,Furniture,South,3824.74,987.05
ORD004442,2025-03-18,Stapler,Office Supplies,West,3571.54,929.2
ORD004443,2025-04-12,Refrigerator,Appliances,North,976.62,181.15
ORD004444,2024-04-15,Desk,Furniture,West,4050.53,514.53
ORD004445,2023-04-16,Cabinet,Furniture,South,1692.73,190.73
ORD004446,2025-01-27,Stapler,Office Supplies,South,4237.2,458.67
ORD004447,2025-05-06,Cabinet,Furniture,West,1643.69,469.93
ORD004448,2025-01-29,Bookshelf,Furniture,North,4042.4,1368.17
ORD004449,2023-09-11,Monitor,Electronics,North,2655.77,453.33
ORD004450,2024-01-07,Refrigerator,Appliances,East,876.19,116.26
ORD004451,2024-02-24,Monitor,Electronics,South,3712.02,659.46
ORD004452,2025-05-15,Pen,Office Supplies,North,122.8,26.37
ORD004453,2023-08-01,Mixer,Appliances,East,4026.56,382.76
ORD004454,2023-04-11,Pen,Office Supplies,North,2196.02,342.16
ORD004455,2025-10-02,Sofa,Furniture,North,891.39,205.76
ORD004456,2023-12-27,Refrigerator,Appliances,South,2760.78,884.91
ORD004457,2024-04-16,Mixer,Appliances,Central,1777.26,223.42
ORD004458,2023-10-08,Notebook,Office Supplies,South,3741.26,286.03
ORD004459,2025-03-19,Air Purifier,Appliances,North,2967.24,884.86
ORD004460,2023-06-26,Stapler,Office Supplies,North,316.76,18.92
ORD004461,2023-08-05,Printer,Electronics,South,2615.64,627.19
ORD004462,2023-10-11,Mixer,Appliances,Central,3718.77,1273.8
ORD004463,2024-05-24,Stapler,Office Supplies,Central,4525.57,1153.99
ORD004464,2024-03-29,Monitor,Electronics,Central,2196.53,306.68
ORD004465,2023-09-27,Stapler,Office Supplies,North,1803.73,303.47
ORD004466,2025-09-28,Stapler,Office Supplies,East,2601.94,197.92
ORD004467,2023-08-29,Folder,Office Supplies,South,4085.05,1327.68
ORD004468,2024-07-22,Laptop,Electronics,Central,2703.22,370.28
ORD004469,2023-09-14,Smartphone,Electronics,South,2463.77,595.63
ORD004470,2023-11-15,Printer,Electronics,West,821.74,177.68
ORD004471,2024-06-11,Mixer,Appliances,South,4345.81,1204.68
ORD004472,2023-02-22,Laptop,Electronics,South,1138.36,126.96
ORD004473,2023-03-19,Smartphone,Electronics,East,2204.04,571.16
ORD004474,2024-10-31,Vacuum,Appliances,South,2743.53,893.2
ORD004475,2025-07-24,Microwave,Appliances,East,2778.83,507.39
ORD004476,2025-03-13,Laptop,Electronics,West,4192.07,1436.74
ORD004477,2025-01-24,Mixer,Appliances,South,446.68,50.18
ORD004478,2025-08-03,Folder,Office Supplies,South,1140.14,60.75
ORD004479,2023-04-19,Sofa,Furniture,North,1052.12,273.75
ORD004480,2023-08-26,Tablet,Electronics,Central,3908.34,1074.61
ORD004481,2023-09-11,Refrigerator,Appliances,North,2944.73,678.71
ORD004482,2024-02-23,Smartphone,Electronics,West,1071.66,307.7
ORD004483,2025-02-25,Printer,Electronics,Central,3072.77,320.93
ORD004484,2024-09-09,Air Purifier,Appliances,South,1591.7,165.5
ORD004485,2025-04-19,Microwave,Appliances,East,2630.27,250.05
ORD004486,2024-08-19,Vacuum,Appliances,South,3596.01,300.17
ORD004487,2024-08-23,Vacuum,Appliances,Central,2116.33,700.14
ORD004488,2025-06-29,Laptop,Electronics,West,2045.29,174.03
ORD004489,2024-08-07,Tablet,Electronics,North,314.39,61.22
ORD004490,2024-06-12,Cabinet,Furniture,West,2232.12,409.61
ORD004491,2024-10-05,Vacuum,Appliances,North,4094.86,672.92
ORD004492,2023-11-02,Stapler,Office Supplies,East,768.13,105.92
ORD004493,2023-09-02,Bookshelf,Furniture,Central,4051.03,1017.06
ORD004494,2024-11-15,Stapler,Office Supplies,East,1536.64,108.53
ORD004495,2023-12-15,Laptop,Electronics,East,3841.53,835.84
ORD004496,2023-02-13,Sofa,Furniture,South,213.36,21.87
ORD004497,2025-04-19,Paper,Office Supplies,South,4873.66,1668.09
ORD004498,2025-07-13,Air Purifier,Appliances,North,969.73,322.9
ORD004499,2025-04-13,Microwave,Appliances,West,1674.26,457.89
ORD004500,2024-02-18,Sofa,Furniture,Central,2272.84,547.61
ORD004501,2024-04-05,Stapler,Office Supplies,North,2220.81,602.12
ORD004502,2024-01-17,Refrigerator,Appliances,East,2448.27,747.13
ORD004503,2024-08-21,Notebook,Office Supplies,Central,1346.17,133.21
ORD004504,2025-05-21,Vacuum,Appliances,South,3001.54,475.13
ORD004505,2025-08-13,Notebook,Office Supplies,Central,1820.5,565.15
ORD004506,2024-02-18,Microwave,Appliances,Central,4074.64,918.49
ORD004507,2023-05-24,Tablet,Electronics,North,1523.67,454.05
ORD004508,2024-11-25,Smartphone,Electronics,East,1231.03,423.65
ORD004509,2024-07-25,Pen,Office Supplies,West,1801.14,338.7
ORD004510,2025-06-14,Mixer,Appliances,South,2821.58,250.27
ORD004511,2024-05-11,Refrigerator,Appliances,East,4410.06,445.67
ORD004512,2025-02-01,Vacuum,Appliances,North,4733.55,482.25
ORD004513,2025-08-06,Refrigerator,Appliances,Central,2681.02,367.37
ORD004514,2023-02-10,Stapler,Office Supplies,West,2376.82,322.88
ORD004515,2023-06-21,Printer,Electronics,South,3753.72,1257.9
ORD004516,2025-05-26,Microwave,Appliances,South,4350.69,1192.68
ORD004517,2023-03-02,Vacuum,Appliances,East,3367.45,1115.94
ORD004518,2025-04-12,Bookshelf,Furniture,Central,514.57,38.06
ORD004519,2023-12-24,Pen,Office Supplies,South,1679.97,229.91
ORD004520,2023-05-11,Notebook,Office Supplies,North,4733.81,1415.39
ORD004521,2024-11-04,Smartphone,Electronics,South,381.62,37.7
ORD004522,2025-01-27,Bookshelf,Furniture,West,4407.72,1135.69
ORD004523,2024-04-15,Monitor,Electronics,East,230.29,28.69
ORD004524,2024-05-29,Bookshelf,Furniture,West,2040.21,614.68
ORD004525,2025-12-24,Sofa,Furniture,East,4408.03,266.78
ORD004526,2024-05-13,Air Purifier,Appliances,South,2722.4,613.92
ORD004527,2025-05-16,Refrigerator,Appliances,North,4721.82,1584.22
ORD004528,2023-07-28,Folder,Office Supplies,South,3434.35,394.95
ORD004529,2024-07-08,Air Purifier,Appliances,Central,906.53,293.31
ORD004530,2025-02-05,Sofa,Furniture,East,2680.01,419.33
ORD004531,2025-06-19,Tablet,Electronics,South,2572.11,389.12
ORD004532,2025-10-01,Desk,Furniture,North,4647.91,1153.54
ORD004533,2024-10-23,Sofa,Furniture,Central,334.37,90.58
ORD004534,2023-04-21,Folder,Office Supplies,Central,1291.15,349.38
ORD004535,2024-02-12,Refrigerator,Appliances,South,4153.34,1253.24
ORD004536,2023-05-03,Tablet,Electronics,North,1129.59,121.56
ORD004537,2024-01-08,Notebook,Office Supplies,West,3977.84,874.87
ORD004538,2023-07-22,Sofa,Furniture,South,1532.48,415.24
ORD004539,2025-02-03,Vacuum,Appliances,North,1313.37,155.97
ORD004540,2025-11-18,Chair,Furniture,South,3194.36,1066.21
ORD004541,2025-11-19,Sofa,Furniture,West,93.99,9.14
ORD004542,2025-11-07,Notebook,Office Supplies,Central,3564.96,550.05
ORD004543,2024-07-16,Folder,Office Supplies,East,252.45,49.91
ORD004544,2023-11-11,Vacuum,Appliances,East,3934.7,638.69
ORD004545,2024-11-19,Vacuum,Appliances,North,4129.89,1245.4
ORD004546,2024-09-10,Chair,Furniture,Central,485.3,106.56
ORD004547,2025-02-23,Paper,Office Supplies,East,1017.96,214.76
ORD004548,2023-04-12,Laptop,Electronics,West,4663.57,809.06
ORD004549,2024-03-18,Desk,Furniture,North,2062.18,512.56
ORD004550,2024-09-06,Pen,Office Supplies,East,3035.26,287.41
ORD004551,2023-06-30,Monitor,Electronics,West,1813.61,381.09
ORD004552,2025-01-19,Laptop,Electronics,East,3221.89,917.86
ORD004553,2023-01-01,Chair,Furniture,South,1613.68,193.32
ORD004554,2023-09-12,Microwave,Appliances,North,3510.02,952.93
ORD004555,2025-08-09,Cabinet,Furniture,South,3172.55,1037.56
ORD004556,2023-08-09,Air Purifier,Appliances,South,2649.65,439.49
ORD004557,2024-10-30,Bookshelf,Furniture,North,1028.87,272.34
ORD004558,2025-10-07,Monitor,Electronics,North,4800.09,630.36
ORD004559,2023-11-07,Sofa,Furniture,South,283.96,56.27
ORD004560,2025-03-28,Laptop,Electronics,South,2088.14,598.27
ORD004561,2023-07-21,Folder,Office Supplies,South,4861.79,575.23
ORD004562,2025-10-14,Chair,Furniture,East,578.74,167.25
ORD004563,2025-11-04,Vacuum,Appliances,Central,4424.03,976.58
ORD004564,2024-05-09,Printer,Electronics,East,1197.81,363.37
ORD004565,2025-06-24,Cabinet,Furniture,East,4648.86,1508.22
ORD004566,2025-04-04,Refrigerator,Appliances,Central,1790.19,175.09
ORD004567,2025-01-17,Stapler,Office Supplies,East,4125.78,824.75
ORD004568,2025-01-18,Laptop,Electronics,Central,2595.68,828.94
ORD004569,2024-01-04,Monitor,Electronics,Central,4504.57,380.17
ORD004570,2024-02-03,Bookshelf,Furniture,Central,273.1,43.5
ORD004571,2023-01-15,Chair,Furniture,North,2182.07,408.88
ORD004572,2024-01-01,Pen,Office Supplies,Central,2677.52,205.94
ORD004573,2024-09-19,Tablet,Electronics,North,2533.28,559.65
ORD004574,2023-12-01,Paper,Office Supplies,Central,1112.03,366.81
ORD004575,2025-06-03,Pen,Office Supplies,West,4012.39,206.23
ORD004576,2024-09-05,Mixer,Appliances,West,1021.26,196.9
ORD004577,2024-03-21,Stapler,Office Supplies,South,1034.08,321.17
ORD004578,2023-06-28,Smartphone,Electronics,East,4725.51,1091.92
ORD004579,2024-01-24,Notebook,Office Supplies,North,3691.08,738.77
ORD004580,2025-01-15,Air Purifier,Appliances,South,3197.45,867.05
ORD004581,2025-08-05,Chair,Furniture,North,511.91,65.81
ORD004582,2024-09-10,Folder,Office Supplies,North,3352.59,935.34
ORD004583,2023-12-28,Cabinet,Furniture,Central,605.18,86.58
ORD004584,2023-06-09,Pen,Office Supplies,West,4414.96,1038.68
ORD004585,2024-03-26,Microwave,Appliances,Central,94.49,8.76
ORD004586,2024-01-25,Folder,Office Supplies,East,4782.23,912.45
ORD004587,2024-05-26,Printer,Electronics,West,2773.68,770.26
ORD004588,2024-12-28,Sofa,Furniture,South,2860.36,188.98
ORD004589,2025-07-09,Stapler,Office Supplies,Central,263.52,19.03
ORD004590,2023-03-08,Folder,Office Supplies,East,543.41,62.01
ORD004591,2023-11-17,Paper,Office Supplies,East,2784.49,915.84
ORD004592,2024-10-28,Tablet,Electronics,East,4365.18,650.68
ORD004593,2025-07-08,Monitor,Electronics,North,4985.26,971.29
ORD004594,2025-11-06,Microwave,Appliances,West,1376.7,384.62
ORD004595,2023-12-01,Microwave,Appliances,Central,851.83,258.7
ORD004596,2023-01-24,Air Purifier,Appliances,Central,2324.91,405.35
ORD004597,2024-01-08,Bookshelf,Furniture,East,2617.25,406.08
ORD004598,2023-10-02,Notebook,Office Supplies,South,3792.63,1057.58
ORD004599,2023-08-27,Sofa,Furniture,North,2500.4,636.55
ORD004600,2024-01-25,Folder,Office Supplies,West,3815.82,649.1
ORD004601,2025-08-27,Mixer,Appliances,West,2593.41,524.84
ORD004602,2025-08-10,Microwave,Appliances,North,1600.26,455.59
ORD004603,2024-06-08,Air Purifier,Appliances,West,1477.49,400.38
ORD004604,2023-03-08,Printer,Electronics,East,2783.37,625.61
ORD004605,2023-08-27,Refrigerator,Appliances,East,3506.05,798.23
ORD004606,2023-10-25,Folder,Office Supplies,West,4105,324.49
ORD004607,2024-03-25,Desk,Furniture,North,291.53,26.24
ORD004608,2023-02-19,Tablet,Electronics,West,4777.83,457.82
ORD004609,2023-10-04,Microwave,Appliances,South,2542.58,501.65
ORD004610,2024-05-16,Bookshelf,Furniture,North,4768.17,289.56
ORD004611,2025-11-23,Folder,Office Supplies,Central,1280.64,392.14
ORD004612,2024-12-26,Air Purifier,Appliances,South,1852.69,260.91
ORD004613,2024-12-31,Laptop,Electronics,South,1642.03,177.03
ORD004614,2023-04-04,Bookshelf,Furniture,West,2293.16,333
ORD004615,2023-11-26,Chair,Furniture,North,521.6,130.71
ORD004616,2023-02-10,Printer,Electronics,Central,3613.57,1240.38
ORD004617,2023-10-27,Sofa,Furniture,North,393.28,92.52
ORD004618,2023-08-24,Monitor,Electronics,East,3967.98,595.11
ORD004619,2025-10-03,Pen,Office Supplies,South,3308.17,291.28
ORD004620,2025-04-13,Paper,Office Supplies,West,367.84,73.29
ORD004621,2025-11-10,Vacuum,Appliances,West,831.18,161.68
ORD004622,2023-09-04,Stapler,Office Supplies,South,1585.86,291.26
ORD004623,2024-04-04,Microwave,Appliances,North,4158.1,767.98
ORD004624,2025-10-09,Folder,Office Supplies,North,1429.13,132.21
ORD004625,2025-07-16,Paper,Office Supplies,South,716.56,223.89
ORD004626,2024-08-09,Printer,Electronics,Central,1356.32,456.85
ORD004627,2023-10-03,Mixer,Appliances,West,2760.23,296
ORD004628,2024-02-18,Microwave,Appliances,East,2132.88,484.74
ORD004629,2023-09-29,Notebook,Office Supplies,North,4817.96,356.5
ORD004630,2024-08-09,Bookshelf,Furniture,Central,3233.36,505.41
ORD004631,2025-01-12,Monitor,Electronics,East,4551.37,338.76
ORD004632,2024-02-11,Refrigerator,Appliances,South,3124.25,883.17
ORD004633,2023-06-06,Bookshelf,Furniture,West,2546.62,405.32
ORD004634,2024-07-15,Air Purifier,Appliances,Central,3271.68,462.24
ORD004635,2025-08-27,Notebook,Office Supplies,West,1633.83,380.28
ORD004636,2024-12-20,Vacuum,Appliances,South,996.94,84.13
ORD004637,2023-03-11,Vacuum,Appliances,Central,4103.74,1314.11
ORD004638,2023-10-24,Air Purifier,Appliances,East,360.37,118.84
ORD004639,2025-12-30,Folder,Office Supplies,North,4273.34,1188.72
ORD004640,2025-11-19,Bookshelf,Furniture,North,2298.34,594.02
ORD004641,2023-06-27,Refrigerator,Appliances,South,756.59,155.6
ORD004642,2024-02-27,Bookshelf,Furniture,West,4298.06,982.06
ORD004643,2025-03-13,Vacuum,Appliances,East,2611.22,568.32
ORD004644,2025-05-16,Folder,Office Supplies,Central,2064.35,691.98
ORD004645,2025-08-10,Bookshelf,Furniture,North,2984.53,1000.73
ORD004646,2024-11-14,Monitor,Electronics,West,3006.17,815.12
ORD004647,2024-10-12,Cabinet,Furniture,North,2151.48,408.02
ORD004648,2023-09-13,Refrigerator,Appliances,North,4472.4,1536.56
ORD004649,2024-08-26,Air Purifier,Appliances,North,4547.43,1009.24
ORD004650,2024-07-09,Smartphone,Electronics,North,1204.03,238.12
ORD004651,2025-08-21,Air Purifier,Appliances,East,4906.66,1185.18
ORD004652,2024-07-29,Mixer,Appliances,South,1790.3,178.35
ORD004653,2024-03-21,Monitor,Electronics,Central,789.24,148.84
ORD004654,2023-03-28,Notebook,Office Supplies,South,3023.09,237.51
ORD004655,2023-12-28,Folder,Office Supplies,West,2149.53,533.53
ORD004656,2023-05-23,Paper,Office Supplies,South,3995.84,1269.95
ORD004657,2025-04-03,Pen,Office Supplies,Central,1135.83,124.68
ORD004658,2023-07-19,Printer,Electronics,West,4031.69,846.53
ORD004659,2025-12-04,Vacuum,Appliances,West,3813.44,1133.23
ORD004660,2023-12-06,Laptop,Electronics,South,2850.47,207.44
ORD004661,2025-01-18,Smartphone,Electronics,East,3366.3,361.2
ORD004662,2025-05-26,Laptop,Electronics,Central,4885.04,1440.92
ORD004663,2023-11-05,Paper,Office Supplies,West,2083.2,623.1
ORD004664,2025-05-21,Monitor,Electronics,West,3002.2,169.68
ORD004665,2025-03-22,Stapler,Office Supplies,West,4087,937.09
ORD004666,2023-02-18,Printer,Electronics,North,1542.58,248.46
ORD004667,2023-07-25,Notebook,Office Supplies,North,3947.23,378.55
ORD004668,2025-08-25,Sofa,Furniture,West,4391.26,1124.07
ORD004669,2025-12-09,Desk,Furniture,East,1015.29,243.1
ORD004670,2024-07-14,Bookshelf,Furniture,South,2970.62,626.56
ORD004671,2024-02-20,Folder,Office Supplies,East,1018.65,107.38
ORD004672,2025-11-21,Vacuum,Appliances,South,2161.21,504.16
ORD004673,2025-10-05,Desk,Furniture,Central,2784.16,636.73
ORD004674,2025-09-07,Stapler,Office Supplies,North,3108.15,1016.01
ORD004675,2025-07-16,Chair,Furniture,West,522.31,37.66
ORD004676,2023-05-11,Cabinet,Furniture,South,2011.81,386.06
ORD004677,2023-01-20,Refrigerator,Appliances,North,4313.49,954.77
ORD004678,2024-03-01,Pen,Office Supplies,Central,3743.33,311.75
ORD004679,2025-05-13,Refrigerator,Appliances,East,4831.26,796.62
ORD004680,2025-12-25,Stapler,Office Supplies,North,3042.72,480.04
ORD004681,2025-05-28,Vacuum,Appliances,East,3905.85,1127.04
ORD004682,2023-09-14,Bookshelf,Furniture,West,332.71,54.9
ORD004683,2024-03-14,Folder,Office Supplies,Central,179.24,61.94
ORD004684,2023-12-07,Pen,Office Supplies,West,353.4,45.28
ORD004685,2024-09-05,Pen,Office Supplies,Central,202.59,14.59
ORD004686,2023-01-28,Tablet,Electronics,South,2005.62,427.87
ORD004687,2025-06-04,Paper,Office Supplies,Central,470.31,99.56
ORD004688,2024-10-01,Sofa,Furniture,East,4460.21,1070.33
ORD004689,2025-12-06,Chair,Furniture,East,877.07,245.37
ORD004690,2025-06-03,Pen,Office Supplies,East,3701.19,621.12
ORD004691,2024-07-09,Cabinet,Furniture,East,237.65,75.35
ORD004692,2024-10-04,Refrigerator,Appliances,East,1458.38,357.89
ORD004693,2024-04-10,Chair,Furniture,Central,4329.97,430.88
ORD004694,2023-10-28,Paper,Office Supplies,West,2412.72,761.98
ORD004695,2025-07-19,Stapler,Office Supplies,Central,255.72,70.62
ORD004696,2024-05-14,Printer,Electronics,South,2253.06,533.5
ORD004697,2025-08-31,Sofa,Furniture,East,2815.06,394.7
ORD004698,2023-04-06,Cabinet,Furniture,Central,3303.5,825.98
ORD004699,2025-12-10,Stapler,Office Supplies,North,4442.22,323.04
ORD004700,2023-08-17,Bookshelf,Furniture,North,1768.25,246.6
ORD004701,2024-02-05,Air Purifier,Appliances,North,882.93,46.56
ORD004702,2023-10-22,Laptop,Electronics,South,4292.77,1029.47
ORD004703,2024-12-23,Microwave,Appliances,South,3476.17,709.99
